#  an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)     dX(")       dX_er(")    dY(")       dY_er(")
   1971.00   -0.093684    0.020000    0.017257    0.020000  -8.9863920   0.0001000    0.000000    0.001000    0.000000    0.001000
   1971.05   -0.143730    0.020000    0.057952    0.020000  -9.0366002   0.0001000    0.000000    0.001000    0.000000    0.001000
   1971.10   -0.191459    0.020000    0.110148    0.020000  -9.0833461   0.0001000    0.000000    0.001000    0.000000    0.001000
   1971.15   -0.227758    0.020000    0.166606    0.020000  -9.1280176   0.0001000    0.000000    0.001000    0.000000    0.001000
   1971.20   -0.239770    0.020000    0.228654    0.020000  -9.1803666   0.0001000    0.000000    0.001000    0.000000    0.001000
   1971.25   -0.226567    0.020000    0.293776    0.020000  -9.2397526   0.0001000    0.000000    0.001000    0.000000    0.001000
   1971.30   -0.205059    0.020000    0.347650    0.020000  -9.2971571   0.0001000    0.000000    0.001000    0.000000    0.001000
   1971.35   -0.177127    0.020000    0.390332    0.020000  -9.3547923   0.0001000    0.000000    0.001000    0.000000    0.001000
   1971.40   -0.126771    0.020000    0.430187    0.020000  -9.4127036   0.0001000    0.000000    0.001000    0.000000    0.001000
   1971.45   -0.052119    0.020000    0.458607    0.020000  -9.4626443   0.0001000    0.000000    0.001000    0.000000    0.001000
   1971.50    0.029557    0.020000    0.463451    0.020000  -9.5064522   0.0001000    0.000000    0.001000    0.000000    0.001000
   1971.55    0.102260    0.020000    0.442033    0.020000  -9.5504143   0.0001000    0.000000    0.001000    0.000000    0.001000
   1971.60    0.163319    0.020000    0.404842    0.020000  -9.5934924   0.0001000    0.000000    0.001000    0.000000    0.001000
   1971.65    0.209993    0.020000    0.359505    0.020000  -9.6391624   0.0001000    0.000000    0.001000    0.000000    0.001000
   1971.70    0.231583    0.020000    0.299863    0.020000  -9.6908171   0.0001000    0.000000    0.001000    0.000000    0.001000
   1971.75    0.228240    0.020000    0.228426    0.020000  -9.7457414   0.0001000    0.000000    0.001000    0.000000    0.001000
   1971.80    0.208981    0.020000    0.160901    0.020000  -9.8081281   0.0001000    0.000000    0.001000    0.000000    0.001000
   1971.85    0.180781    0.020000    0.107183    0.020000  -9.8732929   0.0001000    0.000000    0.001000    0.000000    0.001000
   1971.90    0.142889    0.019982    0.069290    0.019982  -9.9375707   0.0001000    0.000000    0.001000    0.000000    0.001000
   1971.95    0.091439    0.020193    0.039525    0.020193  -9.9940581   0.0001000    0.000000    0.001000    0.000000    0.001000
   1972.00    0.029580    0.017222    0.018474    0.017222 -10.0461943   0.0001000    0.000000    0.001000    0.000000    0.001000
   1972.05   -0.032541    0.014860    0.012100    0.014860 -10.1016086   0.0001000    0.000000    0.001000    0.000000    0.001000
   1972.10   -0.083953    0.015010    0.018268    0.015010 -10.1624878   0.0001000    0.000000    0.001000    0.000000    0.001000
   1972.15   -0.124781    0.015000    0.042862    0.015000 -10.2234889   0.0001000    0.000000    0.001000    0.000000    0.001000
   1972.20   -0.162968    0.015000    0.092695    0.015000 -10.2853210   0.0001000    0.000000    0.001000    0.000000    0.001000
   1972.25   -0.186223    0.015000    0.155099    0.015000 -10.3481708   0.0001000    0.000000    0.001000    0.000000    0.001000
   1972.30   -0.191423    0.015000    0.214715    0.015000 -10.4132917   0.0001000    0.000000    0.001000    0.000000    0.001000
   1972.35   -0.179479    0.015000    0.264196    0.015000 -10.4760344   0.0001000    0.000000    0.001000    0.000000    0.001000
   1972.40   -0.149790    0.015000    0.304227    0.015000 -10.5389022   0.0001000    0.000000    0.001000    0.000000    0.001000
   1972.45   -0.104724    0.015000    0.340837    0.015000 -10.5934799   0.0001000    0.000000    0.001000    0.000000    0.001000
   1972.50   -0.051512    0.015000    0.374349    0.015000 -10.6414597   0.0001000    0.000000    0.001000    0.000000    0.001000
   1972.55    0.005028    0.015000    0.398409    0.015000 -10.6862118   0.0001000    0.000000    0.001000    0.000000    0.001000
   1972.60    0.055644    0.015000    0.406957    0.015000 -10.7336232   0.0001000    0.000000    0.001000    0.000000    0.001000
   1972.65    0.090814    0.015000    0.397079    0.015000 -10.7798786   0.0001000    0.000000    0.001000    0.000000    0.001000
   1972.70    0.113773    0.015000    0.367140    0.015000 -10.8300252   0.0001000    0.000000    0.001000    0.000000    0.001000
   1972.75    0.134317    0.015000    0.326101    0.015000 -10.8890339   0.0001000    0.000000    0.001000    0.000000    0.001000
   1972.80    0.154594    0.015000    0.280710    0.015000 -10.9502242   0.0001000    0.000000    0.001000    0.000000    0.001000
   1972.85    0.162141    0.015000    0.237445    0.015000 -11.0076291   0.0001000    0.000000    0.001000    0.000000    0.001000
   1972.90    0.155242    0.015000    0.202104    0.015000 -11.0674867   0.0001000    0.000000    0.001000    0.000000    0.001000
   1972.95    0.142951    0.015000    0.165834    0.015000 -11.1285851   0.0001000    0.000000    0.001000    0.000000    0.001000
   1973.00    0.125456    0.015000    0.126105    0.015000 -11.1869470   0.0001000    0.000000    0.001000    0.000000    0.001000
   1973.05    0.096791    0.015000    0.096001    0.015000 -11.2459768   0.0001000    0.000000    0.001000    0.000000    0.001000
   1973.10    0.058604    0.015000    0.084824    0.015000 -11.3034340   0.0001000    0.000000    0.001000    0.000000    0.001000
   1973.15    0.021341    0.015000    0.086363    0.015000 -11.3656387   0.0001000    0.000000    0.001000    0.000000    0.001000
   1973.20   -0.017006    0.015000    0.093073    0.015000 -11.4261598   0.0001000    0.000000    0.001000    0.000000    0.001000
   1973.25   -0.054042    0.015000    0.109834    0.015000 -11.4932765   0.0001000    0.000000    0.001000    0.000000    0.001000
   1973.30   -0.087470    0.015000    0.142348    0.015000 -11.5564768   0.0001000    0.000000    0.001000    0.000000    0.001000
   1973.35   -0.110711    0.015000    0.176685    0.015000 -11.6180090   0.0001000    0.000000    0.001000    0.000000    0.001000
   1973.40   -0.122793    0.015000    0.205670    0.015000 -11.6751569   0.0001000    0.000000    0.001000    0.000000    0.001000
   1973.45   -0.120536    0.015000    0.234456    0.015000 -11.7285311   0.0001000    0.000000    0.001000    0.000000    0.001000
   1973.50   -0.101495    0.015000    0.268001    0.015000 -11.7743959   0.0001000    0.000000    0.001000    0.000000    0.001000
   1973.55   -0.074233    0.015000    0.301832    0.015000 -11.8182574   0.0001000    0.000000    0.001000    0.000000    0.001000
   1973.60   -0.047079    0.015000    0.318872    0.015000 -11.8640930   0.0001000    0.000000    0.001000    0.000000    0.001000
   1973.65   -0.018262    0.015000    0.323489    0.015000 -11.9110865   0.0001000    0.000000    0.001000    0.000000    0.001000
   1973.70    0.013432    0.015000    0.329065    0.015000 -11.9619277   0.0001000    0.000000    0.001000    0.000000    0.001000
   1973.75    0.044874    0.015000    0.327923    0.015000 -12.0158065   0.0001000    0.000000    0.001000    0.000000    0.001000
   1973.80    0.068637    0.015000    0.311822    0.015000 -12.0725478   0.0001000    0.000000    0.001000    0.000000    0.001000
   1973.85    0.083130    0.015000    0.291755    0.015000 -12.1320090   0.0001000    0.000000    0.001000    0.000000    0.001000
   1973.90    0.094208    0.015000    0.276189    0.015000 -12.1936929   0.0001000    0.000000    0.001000    0.000000    0.001000
   1973.95    0.107414    0.015000    0.258536    0.015000 -12.2489813   0.0001000    0.000000    0.001000    0.000000    0.001000
   1974.00    0.113570    0.015000    0.230639    0.015000 -12.3007622   0.0001000    0.000000    0.001000    0.000000    0.001000
   1974.05    0.103138    0.015000    0.202665    0.015000 -12.3464326   0.0001000    0.000000    0.001000    0.000000    0.001000
   1974.10    0.087023    0.015000    0.181449    0.015000 -12.3943287   0.0001000    0.000000    0.001000    0.000000    0.001000
   1974.15    0.073799    0.015000    0.168515    0.015000 -12.4455654   0.0001000    0.000000    0.001000    0.000000    0.001000
   1974.20    0.053585    0.015000    0.165096    0.015000 -12.5006397   0.0001000    0.000000    0.001000    0.000000    0.001000
   1974.25    0.035272    0.015000    0.176832    0.015000 -12.5567829   0.0001000    0.000000    0.001000    0.000000    0.001000
   1974.30    0.025545    0.015000    0.185521    0.015000 -12.6134203   0.0001000    0.000000    0.001000    0.000000    0.001000
   1974.35    0.012144    0.015000    0.182850    0.015000 -12.6758040   0.0001000    0.000000    0.001000    0.000000    0.001000
   1974.40   -0.004191    0.015000    0.181145    0.015000 -12.7305268   0.0001000    0.000000    0.001000    0.000000    0.001000
   1974.45   -0.007483    0.015000    0.186840    0.015000 -12.7771580   0.0001000    0.000000    0.001000    0.000000    0.001000
   1974.50    0.003937    0.015000    0.198893    0.015000 -12.8158688   0.0001000    0.000000    0.001000    0.000000    0.001000
   1974.55    0.008596    0.015000    0.207977    0.015000 -12.8525876   0.0001000    0.000000    0.001000    0.000000    0.001000
   1974.60    0.008540    0.015000    0.207904    0.015000 -12.8892225   0.0001000    0.000000    0.001000    0.000000    0.001000
   1974.65    0.008552    0.015000    0.208003    0.015000 -12.9320985   0.0001000    0.000000    0.001000    0.000000    0.001000
   1974.70    0.008302    0.015000    0.208341    0.015000 -12.9755790   0.0001000    0.000000    0.001000    0.000000    0.001000
   1974.75    0.000795    0.015000    0.219233    0.015000 -13.0249543   0.0001000    0.000000    0.001000    0.000000    0.001000
   1974.80   -0.013251    0.015000    0.233973    0.015000 -13.0796543   0.0001000    0.000000    0.001000    0.000000    0.001000
   1974.85   -0.024547    0.015000    0.244193    0.015000 -13.1338727   0.0001000    0.000000    0.001000    0.000000    0.001000
   1974.90   -0.034402    0.015000    0.250985    0.015000 -13.1901472   0.0001000    0.000000    0.001000    0.000000    0.001000
   1974.95   -0.042424    0.015000    0.258078    0.015000 -13.2435597   0.0001000    0.000000    0.001000    0.000000    0.001000
   1975.00   -0.048711    0.015000    0.268876    0.015000 -13.2924656   0.0001000    0.000000    0.001000    0.000000    0.001000
   1975.05   -0.048881    0.015000    0.283793    0.015000 -13.3417649   0.0001000    0.000000    0.001000    0.000000    0.001000
   1975.10   -0.036124    0.015000    0.301882    0.015000 -13.3942668   0.0001000    0.000000    0.001000    0.000000    0.001000
   1975.15   -0.016039    0.015000    0.323908    0.015000 -13.4486229   0.0001000    0.000000    0.001000    0.000000    0.001000
   1975.20    0.010295    0.015000    0.338564    0.015000 -13.4998776   0.0001000    0.000000    0.001000    0.000000    0.001000
   1975.25    0.041724    0.015000    0.337197    0.015000 -13.5563653   0.0001000    0.000000    0.001000    0.000000    0.001000
   1975.30    0.069087    0.015000    0.318710    0.015000 -13.6109805   0.0001000    0.000000    0.001000    0.000000    0.001000
   1975.35    0.087345    0.015000    0.293916    0.015000 -13.6666482   0.0001000    0.000000    0.001000    0.000000    0.001000
   1975.40    0.103751    0.015000    0.272244    0.015000 -13.7165538   0.0001000    0.000000    0.001000    0.000000    0.001000
   1975.45    0.126361    0.015000    0.251696    0.015000 -13.7617818   0.0001000    0.000000    0.001000    0.000000    0.001000
   1975.50    0.141628    0.015000    0.228472    0.015000 -13.8025262   0.0001000    0.000000    0.001000    0.000000    0.001000
   1975.55    0.138680    0.015000    0.200594    0.015000 -13.8357336   0.0001000    0.000000    0.001000    0.000000    0.001000
   1975.60    0.129940    0.015000    0.172125    0.015000 -13.8709651   0.0001000    0.000000    0.001000    0.000000    0.001000
   1975.65    0.118910    0.015000    0.146535    0.015000 -13.9117178   0.0001000    0.000000    0.001000    0.000000    0.001000
   1975.70    0.096268    0.015000    0.123823    0.015000 -13.9539833   0.0001000    0.000000    0.001000    0.000000    0.001000
   1975.75    0.061238    0.015000    0.104896    0.015000 -14.0030923   0.0001000    0.000000    0.001000    0.000000    0.001000
   1975.80    0.016219    0.015000    0.094568    0.015000 -14.0587162   0.0001000    0.000000    0.001000    0.000000    0.001000
   1975.85   -0.034892    0.015000    0.100660    0.015000 -14.1152843   0.0001000    0.000000    0.001000    0.000000    0.001000
   1975.90   -0.078371    0.015000    0.123003    0.015000 -14.1717932   0.0001000    0.000000    0.001000    0.000000    0.001000
   1975.95   -0.116555    0.015000    0.155761    0.015000 -14.2238779   0.0001000    0.000000    0.001000    0.000000    0.001000
   1976.00   -0.142431    0.015000    0.194774    0.015000 -14.2741533   0.0001000    0.000000    0.001000    0.000000    0.001000
   1976.05   -0.153976    0.015000    0.240596    0.015000 -14.3232727   0.0001000    0.000000    0.001000    0.000000    0.001000
   1976.10   -0.154733    0.015000    0.286720    0.015000 -14.3780724   0.0001000    0.000000    0.001000    0.000000    0.001000
   1976.15   -0.142629    0.015000    0.327414    0.015000 -14.4300410   0.0001000    0.000000    0.001000    0.000000    0.001000
   1976.20   -0.121819    0.015000    0.360787    0.015000 -14.4855633   0.0001000    0.000000    0.001000    0.000000    0.001000
   1976.25   -0.092101    0.015000    0.391388    0.015000 -14.5465220   0.0001000    0.000000    0.001000    0.000000    0.001000
   1976.30   -0.049016    0.015000    0.421359    0.015000 -14.6082908   0.0001000    0.000000    0.001000    0.000000    0.001000
   1976.35   -0.000917    0.015000    0.435249    0.015000 -14.6676177   0.0001000    0.000000    0.001000    0.000000    0.001000
   1976.40    0.049585    0.015000    0.426497    0.015000 -14.7256536   0.0001000    0.000000    0.001000    0.000000    0.001000
   1976.45    0.104988    0.015000    0.402249    0.015000 -14.7745616   0.0001000    0.000000    0.001000    0.000000    0.001000
   1976.50    0.157583    0.015000    0.370359    0.015000 -14.8155035   0.0001000    0.000000    0.001000    0.000000    0.001000
   1976.55    0.202249    0.015000    0.333761    0.015000 -14.8582900   0.0001000    0.000000    0.001000    0.000000    0.001000
